Date,DIS Close Price,NFLX Close Price
23-09-10,33.12,160.47
24-09-10,33.58,162.21
27-09-10,33.29,164.99
28-09-10,33.22,161.86
29-09-10,33.01,170.63
30-09-10,33.1,162.16
01-10-10,33.34,154.66
04-10-10,33.14,156.39
05-10-10,33.83,156.1625
06-10-10,33.72,150.27
07-10-10,33.91,151.43
08-10-10,34.51,149.64
11-10-10,34.57,153.69
12-10-10,34.48,155.39
13-10-10,34.91,154.61
14-10-10,34.85,152.78
15-10-10,34.88,155.72
18-10-10,34.75,153
19-10-10,34.24,149.33
20-10-10,34.62,153.15
21-10-10,34.68,172.69
22-10-10,34.97,168.1
25-10-10,35.46,166.84
26-10-10,35.96,177.62
27-10-10,35.92,178.5
28-10-10,36.51,175.7
29-10-10,36.125,173.57
01-11-10,36.03,167.37
02-11-10,36.11,171.61
03-11-10,36.29,171.46
04-11-10,37.03,167.82
05-11-10,37.2,168.1
08-11-10,37.06,169.13
09-11-10,36.86,170.46
10-11-10,36.99,176.87
11-11-10,35.9275,175.14
12-11-10,37.75,173
15-11-10,37.25,168.3
16-11-10,36.92,165.4
17-11-10,37.22,166.68
18-11-10,37.58,168.33
19-11-10,37.01,173.04
22-11-10,36.95,188.32
23-11-10,36.12,187.71
24-11-10,36.87,188.77
26-11-10,36.7,191.9
29-11-10,36.42,198.92
30-11-10,36.51,205.9
01-12-10,37.12,200.14
02-12-10,37.34,193.42
03-12-10,37.59,185.45
06-12-10,37.56,193.47
07-12-10,37.33,189.81
08-12-10,37.33,188.23
09-12-10,36.74,191.05
10-12-10,36.66,194.63
13-12-10,37.13,183.8
14-12-10,37.24,178.45
15-12-10,36.95,178.5
16-12-10,37.01,181.65
17-12-10,37.05,180.02
20-12-10,37.06,178.05
21-12-10,37.33,186.24
22-12-10,37.95,185.35
23-12-10,37.7,184.58
27-12-10,37.48,180.01
28-12-10,37.36,183.67
29-12-10,37.6,180.27
30-12-10,37.48,179.8
31-12-10,37.51,175.7
03-01-11,37.82,178.41
04-01-11,38.99,181.37
05-01-11,39.96,179.73
06-01-11,39.65,177.99
07-01-11,39.45,179.3
10-01-11,39.5,187.88
11-01-11,39.4,186.65
12-01-11,39.17,188.9
13-01-11,39.26,191.49
14-01-11,39.29,191.48
18-01-11,39.39,193.68
19-01-11,39.09,190.87
20-01-11,39.17,185
21-01-11,39.74,182.09
24-01-11,39.94,183.96
25-01-11,39.86,186.74
26-01-11,39.44,183.03
27-01-11,39.46,210.87
28-01-11,38.85,217.98
31-01-11,38.87,214.08
01-02-11,39.88,212.9
02-02-11,40.49,211.26
03-02-11,40.5,211.49
04-02-11,40.71,220.07
07-02-11,40.94,218.02
08-02-11,41.18,217.625
09-02-11,43.36,222.29
10-02-11,43.31,223.2
11-02-11,43.41,231.07
14-02-11,43.24,247.55
15-02-11,43.09,240.79
16-02-11,43.7,237.7225
17-02-11,43.7,235.63
18-02-11,43.56,235.51
22-02-11,42.65,221.6
23-02-11,42.13,211.2
24-02-11,42.42,215.18
25-02-11,42.95,212.44
28-02-11,43.74,206.67
01-03-11,42.99,204.63
02-03-11,43.29,204.23
03-03-11,44.07,203.37
04-03-11,43.55,210.72
07-03-11,43.02,207.4
08-03-11,43.2,195.45
09-03-11,43.12,192.99
10-03-11,42.47,200.02
11-03-11,42.93,204.541
14-03-11,42.24,201.2
15-03-11,41.62,217.11
16-03-11,40.6,213.84
17-03-11,40.76,213.9
18-03-11,41.23,209.4
21-03-11,41.82,212.84
22-03-11,41.44,221.39
23-03-11,42.24,229.06
24-03-11,42.86,229.13
25-03-11,42.97,230.01
28-03-11,42.52,237.32
29-03-11,42.94,237.38
30-03-11,43.35,237.95
31-03-11,43.09,237.78
01-04-11,42.85,242.09
04-04-11,42.63,244.72
05-04-11,42.43,244.23
06-04-11,42.27,239.97
07-04-11,42.04,233.96
08-04-11,41.76,234.86
11-04-11,41.89,228.16
12-04-11,41.63,233.92
13-04-11,41.7,238.75
14-04-11,41.02,236.73
15-04-11,41.52,235.49
18-04-11,41.2,233.33
19-04-11,41.35,241.55
20-04-11,42.04,244.43
21-04-11,42.27,252.22
25-04-11,41.93,251.67
26-04-11,42.33,228.91
27-04-11,42.58,235.96
28-04-11,43.02,234.37
29-04-11,43.1,232.67
02-05-11,43.27,237.192
03-05-11,43.07,231.24
04-05-11,42.62,229.19
05-05-11,42.69,230.31
06-05-11,43.06,229.47
09-05-11,43.1,236.41
10-05-11,43.91,237.63
11-05-11,41.52,240.67
12-05-11,41.58,245.77
13-05-11,41.52,246.52
16-05-11,40.93,237.09
17-05-11,41.01,236.94
18-05-11,41.42,242.54
19-05-11,41.38,242.73
20-05-11,41.5,245.9
23-05-11,41.16,247.83
24-05-11,41.09,247.6
25-05-11,41.13,259.47
26-05-11,40.99,263.75
27-05-11,41.52,264.51
31-05-11,41.63,270.8
01-06-11,40.4,267.26
02-06-11,40.06,271.7
03-06-11,39.38,273.702
06-06-11,39.4,262.59
07-06-11,39.35,263.69
08-06-11,39.23,262.26
09-06-11,39.37,262.57
10-06-11,38.5,258.622
13-06-11,38.37,257.22
14-06-11,38.59,261.128
15-06-11,38.39,257.12
16-06-11,38.01,249.3
17-06-11,38.04,245.67
20-06-11,38.23,245.63
21-06-11,38.78,253.65
22-06-11,38.31,248.66
23-06-11,37.82,255.72
24-06-11,37.58,256.96
27-06-11,38.07,260.12
28-06-11,37.92,265.09
29-06-11,38.35,264.94
30-06-11,39.04,262.69
01-07-11,39.72,267.99
05-07-11,39.97,289.63
06-07-11,39.57,290.96
07-07-11,39.74,292.42
08-07-11,39.91,295.14
11-07-11,39.22,290.74
12-07-11,39.15,291.27
13-07-11,39.56,298.73
14-07-11,39.58,286.62
15-07-11,39.27,286.93
18-07-11,38.75,279
19-07-11,39.54,287.29
20-07-11,39.36,281.4
21-07-11,40.74,275.81
22-07-11,40.65,276.58
25-07-11,40.56,281.53
26-07-11,40.51,266.91
27-07-11,39.52,269.42
28-07-11,39.4,266.62
29-07-11,38.62,265.99
01-08-11,38.44,263.38
02-08-11,36.97,257.2
03-08-11,37.43,260
04-08-11,35.35,245.77
05-08-11,35.18,241.11
08-08-11,33.03,226.64
09-08-11,34.7,237.8
10-08-11,31.54,232.42
11-08-11,32.12,243.13
12-08-11,33.09,244
15-08-11,33.65,246.28
16-08-11,33.42,239.04
17-08-11,33.37,232.24
18-08-11,32.55,217.48
19-08-11,31.85,205.21
22-08-11,32.02,205.21
23-08-11,32.11,219.54
24-08-11,32.51,216.03
25-08-11,32.01,215.83
26-08-11,32.4,221.89
29-08-11,33.16,225.035
30-08-11,33.58,236.28
31-08-11,34.06,235.01
01-09-11,33.38,233.27
02-09-11,32.46,213.11
06-09-11,31.76,218.77
07-09-11,32.63,216
08-09-11,31.95,211.2
09-09-11,31.04,203.97
12-09-11,31.29,210.05
13-09-11,31.45,208.75
14-09-11,32.29,208.71
15-09-11,32.94,169.25
16-09-11,32.91,155.19
19-09-11,32.51,143.75
20-09-11,32.31,130.03
21-09-11,31.28,128.5
22-09-11,29.55,128.53
23-09-11,29.83,129.36
26-09-11,30.3,132.22
27-09-11,31.16,127.49
28-09-11,30.48,127.14
29-09-11,30.65,113.19
30-09-11,30.16,113.27
03-10-11,29,113.25
04-10-11,29.86,114.9
05-10-11,31.51,119.76
06-10-11,32.03,123.24
07-10-11,31.7,117.21
10-10-11,33,111.62
11-10-11,32.61,108.66
12-10-11,33.76,113.62
13-10-11,33.55,117.01
14-10-11,34.47,116.04
17-10-11,33.39,117.33
18-10-11,33.94,111.74
19-10-11,33.61,109.42
20-10-11,33.84,111.48
21-10-11,35.16,117.04
24-10-11,35.37,118.84
25-10-11,34.51,77.37
26-10-11,35.05,79.4
27-10-11,36.15,80.86
28-10-11,36.21,84.14
31-10-11,34.88,82.08
01-11-11,33.6,80.09
02-11-11,34.07,83.39
03-11-11,35.03,92.29
04-11-11,34.76,90.02
07-11-11,35.15,90.83
08-11-11,35.29,90.47
09-11-11,33.79,88.05
10-11-11,34.64,85.12
11-11-11,36.7,87.75
14-11-11,36.12,85.72
15-11-11,36.45,86.28
16-11-11,35.53,81.18
17-11-11,35.15,76.46
18-11-11,35.63,78.06
21-11-11,34.33,74.47
22-11-11,34.02,70.45
23-11-11,33.4,68.5
25-11-11,33.51,63.858
28-11-11,34.07,69.95
29-11-11,34,67.57
30-11-11,35.85,64.53
01-12-11,35.99,67.17
02-12-11,36.61,66.37
05-12-11,36.94,70.12
06-12-11,36.83,68.14
07-12-11,37.1,71.96
08-12-11,35.92,69.42
09-12-11,36.56,70.89
12-12-11,36.65,75.26
13-12-11,36.33,72.11
14-12-11,35.16,71.04
15-12-11,35.19,69.72
16-12-11,35.32,69.82
19-12-11,34.75,67.15
20-12-11,36.17,71.4
21-12-11,36.27,70.97
22-12-11,36.95,73.84
23-12-11,37.7,72.62
27-12-11,37.61,70.596
28-12-11,37.24,69.2
29-12-11,37.71,69.3
30-12-11,37.5,69.29
03-01-12,38.31,72.24
04-01-12,38.85,80.45
05-01-12,39.5,79.3
06-01-12,39.91,86.29
09-01-12,39.75,98.18
10-01-12,39.63,95.83
11-01-12,38.7,92.15
12-01-12,38.73,92.15
13-01-12,38.4,94.38
17-01-12,38.48,94.72
18-01-12,39.02,98.54
19-01-12,39.44,103.46
20-01-12,39.31,100.24
23-01-12,39.25,93.96
24-01-12,39.25,92.67
25-01-12,39.56,95.04
26-01-12,39.35,116.01
27-01-12,39.25,123.79
30-01-12,38.99,125.43
31-01-12,38.9,120.2
01-02-12,39.33,122.97
02-02-12,38.91,124
03-02-12,40,126.43
06-02-12,40.46,129.25
07-02-12,40.98,127.88
08-02-12,41.27,124
09-02-12,41.53,124.84
10-02-12,41.45,123.93
13-02-12,41.79,118.3
14-02-12,41.6,123.07
15-02-12,41.25,122.06
16-02-12,41.54,121.91
17-02-12,41.75,121.85
21-02-12,41.57,117.4
22-02-12,41.27,112.4
23-02-12,41.48,112.99
24-02-12,41.31,111.67
27-02-12,41.64,109.41
28-02-12,41.93,113.32
29-02-12,41.99,110.73
01-03-12,42.39,112.75
02-03-12,42.36,115.1
05-03-12,42.7,110.81
06-03-12,42,107.13
07-03-12,41.75,105.19
08-03-12,42.02,108.07
09-03-12,42.24,109.13
12-03-12,42.34,106.2
13-03-12,44.01,106.35
14-03-12,43.48,105.25
15-03-12,43.47,110.17
16-03-12,43.19,109.96
19-03-12,43.44,114.33
20-03-12,43.24,115.02
21-03-12,43.27,120.1
22-03-12,43.29,118.73
23-03-12,43.65,120.19
26-03-12,44.38,121.99
27-03-12,44.15,120.67
28-03-12,43.51,118.805
29-03-12,43.01,115.05
30-03-12,43.78,115.04
02-04-12,43.84,113.97
03-04-12,43.29,112.96
04-04-12,42.93,110.26
05-04-12,43.08,110.5
09-04-12,42.11,106.68
10-04-12,40.99,101.92
11-04-12,41.37,99.81
12-04-12,42.15,104.26
13-04-12,41.85,104.17
16-04-12,41.66,101.15
17-04-12,42.68,107.02
18-04-12,42.49,106.96
19-04-12,42.08,107.09
20-04-12,42.35,106.11
23-04-12,42.01,101.84
24-04-12,42.18,87.68
25-04-12,42.7,86.35
26-04-12,43.36,85.07
27-04-12,43.35,83.74
30-04-12,43.11,80.14
01-05-12,43.79,81.36
02-05-12,43.54,82.23
03-05-12,43.81,75.97
04-05-12,42.93,73.145
07-05-12,43.82,73.45
08-05-12,44.3,72.79
09-05-12,45.02,74.35
10-05-12,45.28,72.42
11-05-12,45.56,77.38
14-05-12,45.17,76.96
15-05-12,45.01,77.48
16-05-12,45.08,74.2
17-05-12,44.33,71.97
18-05-12,43.81,69.96
21-05-12,44.39,71.74
22-05-12,44.39,67.71
23-05-12,44.21,71.91
24-05-12,44.44,70.27
25-05-12,44.5,70.22
29-05-12,45.48,69.44
30-05-12,45.2,67.34
31-05-12,45.71,63.44
01-06-12,44.4,62.95
04-06-12,44.41,65
05-06-12,44.84,64.83
06-06-12,45.53,65.88
07-06-12,45.63,64.64
08-06-12,46.24,65.64
11-06-12,45.8,63
12-06-12,46.38,63.02
13-06-12,46.23,62.83
14-06-12,47.18,62.66
15-06-12,47.09,65.79
18-06-12,47.1,66.73
19-06-12,47.51,69.83
20-06-12,47.73,68.159
21-06-12,47.4,65.84
22-06-12,47.47,67.86
25-06-12,46.7,67.03
26-06-12,47.3,66.8
27-06-12,47.87,66.49
28-06-12,47.82,67.36
29-06-12,48.5,68.485
02-07-12,48.72,67.85
03-07-12,48.59,72.04
05-07-12,48.11,81.72
06-07-12,48.04,81.89
09-07-12,48,82.99
10-07-12,47.36,80.23
11-07-12,47.27,81.64
12-07-12,47.41,84.97
13-07-12,48.19,84.9
16-07-12,47.86,82.98
17-07-12,49.35,81.78
18-07-12,49.35,81.27
19-07-12,48.99,83.12
20-07-12,48.59,81.82
23-07-12,47.98,79.94
24-07-12,48.16,80.39
25-07-12,48.3,60.28
26-07-12,49.71,57.01
27-07-12,49.935,58.92
30-07-12,49.8,57.75
31-07-12,49.14,56.85
01-08-12,49.14,54.5
02-08-12,48.98,53.87
03-08-12,49.77,53.91
06-08-12,49.65,56.79
07-08-12,49.81,57.9
08-08-12,50.49,57.8
09-08-12,49.96,57.91
10-08-12,49.65,59.9
13-08-12,49.86,59.91
14-08-12,49.69,61.76
15-08-12,49.89,63.26
16-08-12,50.25,64.31
17-08-12,50.46,63.69
20-08-12,50.45,64.24
21-08-12,49.64,65.6
22-08-12,49.66,65.4
23-08-12,49.17,64.05
24-08-12,49.56,63.16
27-08-12,49.63,62.39
28-08-12,49.63,62.95
29-08-12,50.04,63.44
30-08-12,49.42,60.48
31-08-12,49.47,59.72
04-09-12,49.66,55.93
05-09-12,50.79,54.96
06-09-12,51.86,56.65
07-09-12,51.74,56.66
10-09-12,51.52,55.92
11-09-12,51.56,57.16
12-09-12,51.7,57.21
13-09-12,52.6,58
14-09-12,52.35,60.52
17-09-12,52.15,57.02
18-09-12,51.9,56.06
19-09-12,52.7,57.04
20-09-12,52.66,58.74
21-09-12,52.74,57.79
24-09-12,52.92,56.39
25-09-12,52.54,53.8
26-09-12,51.94,55.13
27-09-12,52.58,55.55
28-09-12,52.28,54.44
01-10-12,52.07,56.05
02-10-12,51.64,56.46
03-10-12,52.47,62.58
04-10-12,52.63,66.67
05-10-12,52.97,66.56
08-10-12,52.33,73.52
09-10-12,51.51,65.5281
10-10-12,51.21,65.5
11-10-12,50.34,65.98
12-10-12,50.59,64.3335
15-10-12,50.79,64.76
16-10-12,51.24,66.05
17-10-12,52.29,68.52
18-10-12,52.42,67.36
19-10-12,51.9,64.98
22-10-12,51.79,67.88
23-10-12,50.76,68.22
24-10-12,50.65,60.1177
25-10-12,50.26,61.51
26-10-12,50.08,69.58
31-10-12,49.12,79.2394
01-11-12,49.78,77.69
02-11-12,49.86,76.9
05-11-12,50.32,78.24
06-11-12,50.47,76.37
07-11-12,50.08,77.68
08-11-12,50.04,75.97
09-11-12,47.06,77.9
12-11-12,47.45,78.19
13-11-12,47.96,79.6081
14-11-12,47.17,79.7808
15-11-12,47.47,81.4804
16-11-12,47.42,80.9
19-11-12,47.91,81.3607
20-11-12,48.44,82.4
21-11-12,48.68,83
23-11-12,49.26,82.95
26-11-12,49.03,82.06
27-11-12,48.6,83.08
28-11-12,49.2,82.23
29-11-12,49.72,81.38
30-11-12,49.66,81.71
03-12-12,49.29,76
04-12-12,49.3,86.6491
05-12-12,49.59,83.37
06-12-12,49.06,86.17
07-12-12,49.24,85.98
10-12-12,49.3,84.8
11-12-12,49.48,86.0837
12-12-12,49.64,90.7295
13-12-12,49.11,92.56
14-12-12,48.67,93.3
17-12-12,49.28,94.7
18-12-12,50.22,95.6408
19-12-12,49.94,93.9785
20-12-12,50.9299,93.5
21-12-12,50,91.34
24-12-12,49.88,90.23
26-12-12,49.85,90.65
27-12-12,49.53,90.5
28-12-12,49.15,89.33
31-12-12,49.79,92.59
02-01-13,51.1,92.01
03-01-13,51.21,96.59
04-01-13,52.19,95.98
07-01-13,50.97,99.2004
08-01-13,50.76,97.1563
09-01-13,50.78,95.91
10-01-13,50.79,98
11-01-13,50.58,101.29
14-01-13,50.59,103.445
15-01-13,51.09,101.69
16-01-13,51.53,97.48
17-01-13,52.41,97.7
18-01-13,52.34,99.17
22-01-13,52.73,97.81
23-01-13,53.95,103.26
24-01-13,53.95,146.86
25-01-13,54.38,169.56
28-01-13,54.36,162.11
29-01-13,53.99,169.12
30-01-13,53.79,167.7
31-01-13,53.88,165.24
01-02-13,54.59,164.8
04-02-13,53.9,174.74
05-02-13,54.29,174.387
06-02-13,54.52,184.41
07-02-13,54.36,181.962
08-02-13,54.66,180.97
11-02-13,54.75,177.89
12-02-13,54.95,177.95
13-02-13,54.96,186.269
14-02-13,54.88,187.4
15-02-13,55.61,189.512
19-02-13,55.73,196.45
20-02-13,54.6,187.12
21-02-13,54.17,187.15
22-02-13,54.25,179.86
25-02-13,53.59,179.32
26-02-13,53.9,184.09
27-02-13,54.48,184.32
28-02-13,54.59,188.08
01-03-13,55.33,189.37
04-03-13,55.8,181.21
05-03-13,56.48,181.73
06-03-13,56.36,182.94
07-03-13,56.32,181.56
08-03-13,57.39,184.7
11-03-13,57.66,180.45
12-03-13,57.11,182.11
13-03-13,57.34,192.36
14-03-13,57.75,188.37
15-03-13,57.58,184.85
18-03-13,56.83,185.59
19-03-13,56.31,181.37
20-03-13,56.94,183.05
21-03-13,56.31,181.99
22-03-13,56.78,181.3
25-03-13,56.21,180.79
26-03-13,56.63,190.61
27-03-13,56.47,190.24
28-03-13,56.8,189.28
01-04-13,56.69,182.43
02-04-13,57.46,176.69
03-04-13,57.25,169.74
04-04-13,57.59,166.69
05-04-13,57.7,164.66
08-04-13,58.82,163.06
09-04-13,59.14,169.36
10-04-13,60.11,166.07
11-04-13,60.55,173.01
12-04-13,60.55,173.2
15-04-13,58.88,176.5
16-04-13,60.75,175.85
17-04-13,60.68,169.36
18-04-13,59.99,163.82
19-04-13,61.56,163.37
22-04-13,62.01,174.37
23-04-13,62.59,216.99
24-04-13,61.94,216.72
25-04-13,62,213.75
26-04-13,61.87,215.55
29-04-13,63,215.013
30-04-13,62.84,216.07
01-05-13,63.21,212.91
02-05-13,63.88,214.49
03-05-13,64.8,213.45
06-05-13,65.06,210.69
07-05-13,66.07,206.25
08-05-13,65.99,208.61
09-05-13,66.67,216.41
10-05-13,67.2,217.694
13-05-13,67.32,229.379
14-05-13,67.47,233.97
15-05-13,67.67,243.4
16-05-13,66.47,237.03
17-05-13,66.58,239
20-05-13,66.12,239.55
21-05-13,65.83,237.09
22-05-13,65.57,228.56
23-05-13,65.23,226.18
24-05-13,65.49,228.74
28-05-13,66.69,214.19
29-05-13,66.26,215.34
30-05-13,64.65,222.66
31-05-13,63.08,226.25
03-06-13,63.8,221.97
04-06-13,64.35,225.31
05-06-13,63.12,223.46
06-06-13,63.14,217.74
07-06-13,64.85,220.22
10-06-13,63.83,220.93
11-06-13,63.8,214.46
12-06-13,62.99,207.64
13-06-13,64.3,215.39
14-06-13,63.8,213.99
17-06-13,64.49,229.23
18-06-13,65.29,228.83
19-06-13,64.33,232.31
20-06-13,61.98,223.52
21-06-13,62.73,216.9
24-06-13,62.44,215.6
25-06-13,62.57,212.9
26-06-13,63.21,212.1
27-06-13,63.72,214.97
28-06-13,63.15,211.09
01-07-13,63.93,224.28
02-07-13,63.26,221.46
03-07-13,63.61,220.91
05-07-13,63.82,225.1
08-07-13,64.71,233.1
09-07-13,64.94,247.382
10-07-13,64.91,243.82
11-07-13,66.58,244.17
12-07-13,66.98,257.261
15-07-13,65.93,257.98
16-07-13,65.03,260.48
17-07-13,65.36,267.92
18-07-13,65.82,266.41
19-07-13,65.16,264.576
22-07-13,64.4,261.96
23-07-13,64.45,250.26
24-07-13,64.64,241.3
25-07-13,64.55,246.74
26-07-13,64.98,246.31
29-07-13,64.61,244.96
30-07-13,64.18,243.76
31-07-13,64.65,244.484
01-08-13,65.36,249.12
02-08-13,66.51,246.18
05-08-13,66.02,253.84
06-08-13,67.05,255.9
